Trade #,Type,Signal,Date/Time,Price USDT,Quantity,P&L USDT,P&L %,Run-up USDT,Run-up %,Drawdown USDT,Drawdown %,Cumulative P&L USDT,Cumulative P&L %
739,Exit short,Close entry(s) order SHORT,2025-06-01 12:00,"104,587.8",4.045224,-724.5,-0.17%,2215.97,0.52%,-1178.37,-0.28%,-578367.94,-0.17%
739,Entry short,SHORT,2025-06-01 08:00,"104,408.7",4.045224,-724.5,-0.17%,2215.97,0.52%,-1178.37,-0.28%,-578367.94,-0.17%
740,Exit long,SHORT,2025-06-07 04:30,"104,266.9",4.127654,8745.67,2.07%,12939.78,3.07%,-611.31,-0.14%,-569622.25,2.07%
740,Entry long,LONG,2025-06-06 10:00,"102,148.1",4.127654,8745.67,2.07%,12939.78,3.07%,-611.31,-0.14%,-569622.25,2.07%
741,Exit short,Close entry(s) order SHORT,2025-06-07 08:30,"104,381.4",4.127654,-472.62,-0.11%,1926.79,0.45%,-1065.76,-0.25%,-570094.9,-0.11%
741,Entry short,SHORT,2025-06-07 04:30,"104,266.9",4.127654,-472.62,-0.11%,1926.79,0.45%,-1065.76,-0.25%,-570094.9,-0.11%
742,Exit short,Close entry(s) order SHORT,2025-06-08 20:30,"105,687.6",4.076108,-889,-0.21%,2209.66,0.51%,-1186.15,-0.28%,-570983.9,-0.21%
742,Entry short,SHORT,2025-06-08 07:30,"105,469.5",4.076108,-889,-0.21%,2209.66,0.51%,-1186.15,-0.28%,-570983.9,-0.21%
743,Exit short,Close entry(s) order SHORT,2025-06-09 16:00,"105,889.8",4.061302,-1034.41,-0.24%,1551.01,0.36%,-1196.87,-0.28%,-572018.25,-0.24%
743,Entry short,SHORT,2025-06-09 06:30,"105,635.1",4.061302,-1034.41,-0.24%,1551.01,0.36%,-1196.87,-0.28%,-572018.25,-0.24%
744,Exit long,SHORT,2025-06-10 11:00,"109,525.9",3.952447,4913.68,1.15%,9370.86,2.19%,-233.19,-0.05%,-567104.56,1.15%
744,Entry long,LONG,2025-06-10 01:00,"108,282.7",3.952447,4913.68,1.15%,9370.86,2.19%,-233.19,-0.05%,-567104.56,1.15%
745,Exit short,LONG,2025-06-10 20:30,"109,675.2",3.952447,-590.1,-0.14%,2038.28,0.47%,-1292.45,-0.30%,-567694.7,-0.14%
745,Entry short,SHORT,2025-06-10 11:00,"109,525.9",3.952447,-590.1,-0.14%,2038.28,0.47%,-1292.45,-0.30%,-567694.7,-0.14%
746,Exit long,Close entry(s) order LONG,2025-06-10 21:00,"109,266.9",3.941679,-1609.39,-0.37%,220.73,0.05%,-3458.43,-0.80%,-569304.06,-0.37%
746,Entry long,LONG,2025-06-10 20:30,"109,675.2",3.941679,-1609.39,-0.37%,220.73,0.05%,-3458.43,-0.80%,-569304.06,-0.37%
747,Exit long,SHORT,2025-06-11 09:00,"109,562.6",3.907056,-2628.67,-0.61%,45.32,0.01%,-2791.2,-0.65%,-571932.75,-0.61%
747,Entry long,LONG,2025-06-11 07:00,"110,235.4",3.907056,-2628.67,-0.61%,45.32,0.01%,-2791.2,-0.65%,-571932.75,-0.61%
748,Exit short,Close entry(s) order SHORT,2025-06-11 21:30,"110,191.1",3.907056,-2455.58,-0.57%,2393.07,0.56%,-2981.47,-0.70%,-574388.3,-0.57%
748,Entry short,SHORT,2025-06-11 09:00,"109,562.6",3.907056,-2455.58,-0.57%,2393.07,0.56%,-2981.47,-0.70%,-574388.3,-0.57%
749,Exit long,SHORT,2025-06-13 03:30,"106,852.4",3.936511,-4985.98,-1.17%,1099.86,0.26%,-7160.51,-1.68%,-579374.3,-1.17%
749,Entry long,LONG,2025-06-13 00:30,"108,119.0",3.936511,-4985.98,-1.17%,1099.86,0.26%,-7160.51,-1.68%,-579374.3,-1.17%
750,Exit short,LONG,2025-06-13 14:30,"104,727.0",3.936511,8366.66,1.99%,16684.51,3.97%,-221.23,-0.05%,-571007.6,1.99%
750,Entry short,SHORT,2025-06-13 03:30,"106,852.4",3.936511,8366.66,1.99%,16684.51,3.97%,-221.23,-0.05%,-571007.6,1.99%
751,Exit long,Close entry(s) order LONG,2025-06-13 21:30,"104,110.3",4.096284,-2526.18,-0.59%,3001.35,0.70%,-2568.37,-0.60%,-573533.8,-0.59%
751,Entry long,LONG,2025-06-13 14:30,"104,727.0",4.096284,-2526.18,-0.59%,3001.35,0.70%,-2568.37,-0.60%,-573533.8,-0.59%
752,Exit long,Close entry(s) order LONG,2025-06-15 16:00,"105,149.7",4.057069,133.48,0.03%,3986.48,0.93%,-383.8,-0.09%,-573400.4,0.03%
752,Entry long,LONG,2025-06-15 04:30,"105,116.8",4.057069,133.48,0.03%,3986.48,0.93%,-383.8,-0.09%,-573400.4,0.03%
753,Exit long,SHORT,2025-06-17 07:30,"106,752.6",3.976117,-2138.75,-0.50%,6399.56,1.50%,-4860.8,-1.14%,-575539.1,-0.50%
753,Entry long,LONG,2025-06-16 21:30,"107,290.5",3.976117,-2138.75,-0.50%,6399.56,1.50%,-4860.8,-1.14%,-575539.1,-0.50%
754,Exit short,LONG,2025-06-17 11:00,"107,553.3",3.976117,-3183.68,-0.75%,943.93,0.22%,-3875.92,-0.91%,-578722.75,-0.75%
754,Entry short,SHORT,2025-06-17 07:30,"106,752.6",3.976117,-3183.68,-0.75%,943.93,0.22%,-3875.92,-0.91%,-578722.75,-0.75%
755,Exit long,Close entry(s) order LONG,2025-06-17 12:00,"107,286.9",3.916915,-1043.47,-0.25%,400.7,0.10%,-1151.96,-0.27%,-579766.25,-0.25%
755,Entry long,LONG,2025-06-17 11:00,"107,553.3",3.916915,-1043.47,-0.25%,400.7,0.10%,-1151.96,-0.27%,-579766.25,-0.25%
756,Exit short,Close entry(s) order SHORT,2025-06-18 11:00,"105,132.1",3.951199,4836.27,1.15%,12075.26,2.87%,-173.46,-0.04%,-574930,1.15%
756,Entry short,SHORT,2025-06-17 16:30,"106,356.1",3.951199,4836.27,1.15%,12075.26,2.87%,-173.46,-0.04%,-574930,1.15%
757,Exit short,LONG,2025-06-21 10:00,"103,448.8",4.09222,1734.28,0.41%,6618.35,1.56%,-2867.83,-0.67%,-573195.7,0.41%
757,Entry short,SHORT,2025-06-20 22:00,"103,872.6",4.09222,1734.28,0.41%,6618.35,1.56%,-2867.83,-0.67%,-573195.7,0.41%
758,Exit long,Close entry(s) order LONG,2025-06-21 22:00,"103,507.2",4.125754,240.94,0.06%,2029.05,0.48%,-743.46,-0.17%,-572954.75,0.06%
758,Entry long,LONG,2025-06-21 10:00,"103,448.8",4.125754,240.94,0.06%,2029.05,0.48%,-743.46,-0.17%,-572954.75,0.06%
759,Exit short,LONG,2025-06-22 13:00,"102,813.0",4.181515,-2868.52,-0.67%,187.33,0.04%,-3190.08,-0.75%,-575823.25,-0.67%
759,Entry short,SHORT,2025-06-22 10:30,"102,127.0",4.181515,-2868.52,-0.67%,187.33,0.04%,-3190.08,-0.75%,-575823.25,-0.67%
760,Exit long,Close entry(s) order LONG,2025-06-22 17:00,"102,158.1",4.125719,-2701.93,-0.64%,403.08,0.10%,-3261.38,-0.77%,-578525.2,-0.64%
760,Entry long,LONG,2025-06-22 13:00,"102,813.0",4.125719,-2701.93,-0.64%,403.08,0.10%,-3261.38,-0.77%,-578525.2,-0.64%
761,Exit short,LONG,2025-06-23 07:00,"100,904.7",4.236123,-5970.39,-1.42%,5845.43,1.39%,-6346.56,-1.51%,-584495.6,-1.42%
761,Entry short,SHORT,2025-06-22 21:30,"99,495.3",4.236123,-5970.39,-1.42%,5845.43,1.39%,-6346.56,-1.51%,-584495.6,-1.42%
762,Exit long,SHORT,2025-06-23 18:30,"101,180.1",4.11779,1134.04,0.27%,5148.89,1.24%,-1972.83,-0.47%,-583361.56,0.27%
762,Entry long,LONG,2025-06-23 07:00,"100,904.7",4.11779,1134.04,0.27%,5148.89,1.24%,-1972.83,-0.47%,-583361.56,0.27%
763,Exit short,Close entry(s) order SHORT,2025-06-24 02:30,"102,800.1",4.11779,-6670.82,-1.60%,6722.29,1.61%,-8621,-2.07%,-590032.4,-1.60%
763,Entry short,SHORT,2025-06-23 18:30,"101,180.1",4.11779,-6670.82,-1.60%,6722.29,1.61%,-8621,-2.07%,-590032.4,-1.60%
764,Exit long,Close entry(s) order LONG,2025-06-26 07:00,"107,280.1",3.866889,4872.67,1.19%,8026.5,1.96%,-1392.47,-0.34%,-585159.7,1.19%
764,Entry long,LONG,2025-06-25 04:00,"106,020.0",3.866889,4872.67,1.19%,8026.5,1.96%,-1392.47,-0.34%,-585159.7,1.19%
765,Exit short,LONG,2025-06-30 05:30,"107,971.8",3.86016,-1948.22,-0.47%,1016.38,0.25%,-2007.28,-0.48%,-587107.94,-0.47%
765,Entry short,SHORT,2025-06-29 23:30,"107,467.1",3.86016,-1948.22,-0.47%,1016.38,0.25%,-2007.28,-0.48%,-587107.94,-0.47%
766,Exit long,Close entry(s) order LONG,2025-06-30 13:30,"108,099.9",3.824073,489.86,0.12%,3105.53,0.75%,-756.78,-0.18%,-586618.06,0.12%
766,Entry long,LONG,2025-06-30 05:30,"107,971.8",3.824073,489.86,0.12%,3105.53,0.75%,-756.78,-0.18%,-586618.06,0.12%
767,Exit long,SHORT,2025-07-03 10:00,"108,676.7",3.904769,10975.52,2.66%,14933.79,3.61%,-206.95,-0.05%,-575642.56,2.66%
767,Entry long,LONG,2025-07-02 10:00,"105,865.9",3.904769,10975.52,2.66%,14933.79,3.61%,-206.95,-0.05%,-575642.56,2.66%
